date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
7/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,91.5,0.6295
7/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,miscellaneous food,Sugar,KG,actual,Retail,LKR,107.5,0.7396
8/15/2016,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.656
8/15/2016,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.808
8/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.54,0.5148
8/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88,0.6077
8/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.67,0.488
8/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008
8/15/2016,Central,Matale,Matale,7.465357,80.624242,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.75,0.5093
8/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008
8/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.56,0.508
8/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008
8/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,miscellaneous food,Sugar,KG,actual,Retail,LKR,95.71,0.6609
8/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70,0.4834
8/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.587
8/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.75,0.4817
8/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.75,0.4955
8/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008
8/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.75,0.6543
8/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.33,0.534
8/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84.6,0.5842
8/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,Sugar,KG,actual,Retail,LKR,90.25,0.6232
8/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.42,0.4863
8/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008
8/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.33,0.6514
8/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,61.33,0.4235
8/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008
8/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.5,0.5007
8/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84.5,0.5835
8/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.17,0.4845
8/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,81.33,0.5616
8/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.17,0.6503
8/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.67,0.5225
8/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.67,0.5916
8/15/2016,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,Sugar,KG,actual,Retail,LKR,95.67,0.6606
8/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.33,0.5409
8/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.58,0.4943
8/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,83,0.5732
8/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.75,0.6543
8/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75,0.5179
8/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008
8/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.17,0.4984
8/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.33,0.5962
8/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,miscellaneous food,Sugar,KG,actual,Retail,LKR,95.17,0.6572
8/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.17,0.5398
8/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94,0.6491
8/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.83,0.6549
8/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.38,0.4998
8/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95,0.656
8/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.75,0.6543
8/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.33,0.5271
8/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94,0.6491
8/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.67,0.5363
8/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94,0.6491
8/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.5,0.7078
8/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,79.83,0.5513
8/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008
8/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.36,0.5342
8/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,69.67,0.4811
8/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.36,0.6102
8/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.9,0.6553
8/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.58,0.5289
8/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95,0.656
8/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,miscellaneous food,Sugar,KG,actual,Retail,LKR,95,0.656
8/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.17,0.526
8/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88,0.6077
8/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.67,0.6537
9/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.8,0.4541
9/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.33,0.5129
9/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,62.75,0.4331
9/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,58.45,0.4034
9/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65,0.4486
9/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64,0.4417
9/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.85,0.4959
9/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.95,0.4551
9/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.4,0.5066
9/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.97,0.476
9/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.05,0.4972
9/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,62.67,0.4325
9/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66,0.4555
9/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.25,0.4434
9/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.2,0.45
9/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,60.6,0.4182
9/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,60,0.4141
9/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,59.5,0.4106
9/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,63.3,0.4369
9/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,60.62,0.4184
9/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.7,0.4672
9/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,70.15,0.4841
9/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.83,0.6131
9/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,95.22,0.6572
9/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.6556
9/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.8075
9/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.1,0.47
9/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,62.8,0.4334
10/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.84,0.489
10/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.28,0.5328
10/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.32,0.4446
10/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,62.08,0.4226
10/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.5,0.4458
10/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64,0.4356
10/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.97,0.5239
10/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.6,0.4465
10/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73,0.4969
10/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.4,0.4792
10/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,79.52,0.5413
10/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.67,0.4674
10/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,79.67,0.5423
10/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.64,0.5081
10/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.92,0.51
10/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,62.7,0.4268
10/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.25,0.4578
10/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.7,0.4404
10/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.4,0.4384
10/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.52,0.4868
10/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.68,0.4539
10/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.86,0.4959
10/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,74.05,0.504
10/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.83,0.6047
10/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,95.22,0.6482
10/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.6466
10/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.7964
10/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.88,0.5029
10/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.56,0.4599
11/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.2,0.5167
11/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.12,0.5297
11/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.55,0.5055
11/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.28,0.4765
11/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75,0.5085
11/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.8,0.4936
11/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,79.65,0.5401
11/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.33,0.504
11/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.35,0.5177
11/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80.8,0.5479
11/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70,0.4746
11/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.33,0.5108
11/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78,0.5289
11/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,83.22,0.5643
11/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71,0.4814
11/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.94,0.5149
11/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.12,0.4823
11/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.63,0.4789
11/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.25,0.5238
11/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.05,0.4885
11/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.12,0.5297
11/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,78.19,0.5302
11/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,93.33,0.6328
11/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,93.07,0.6311
11/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.6442
11/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.7933
11/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.45,0.5319
11/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74,0.5018
12/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,82.1,0.5532
12/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,88.2,0.5943
12/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80.9,0.5451
12/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.5,0.5222
12/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,83.2,0.5606
12/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.8,0.531
12/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,87.85,0.592
12/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80.8,0.5445
